s.no,topic,title,url,labels,upvotes
1211,SQLite,SQLite For Beginners: Learn SQL from Scratch,https://www.eduonix.com/courses/Web-Development/sqlite-for-beginners-learn-sql-from-scratch,"['Free', 'Video', 'Beginner']",1
1212,SQLite,SQLite 3 Tutorial,https://www.youtube.com/playlist?list=PLGLfVvz_LVvTsslWD1HBQEjBbmAaAF9Xy,"['Free', 'Video', 'Beginner']",0
1213,SQLite,SqLite Tutorials,http://sqlitetutorials.com,"['Free', 'Beginner']",0
1214,SQLite,SQLite Tutorial,https://www.tutlane.com/tutorial/sqlite,"['Free', 'Beginner']",0
1215,SQL Server,SQL Server 2016 Business Intelligence: Integration Services and Analysis Services,https://www.software-skills-training.com/Courses/ssis-ssas-2016-training-course.htm,"['Paid', 'Advanced']",0
1216,SQL,SQL - Full Course for Beginners,https://www.youtube.com/watch?v=HXV3zeQKqGY&t=12839s,"['Free', 'Video', 'Beginner']",1
1217,SVN,Version Control with Subversion,http://svnbook.red-bean.com/en/1.7/svn-book.html,['Free'],0
1218,Symfony,Symfony 3 For Beginners,https://codereviewvideos.com/course/symfony-3-for-beginners,"['Free', 'Video', 'Beginner', 'Symfony 3']",4
1219,Symfony,Building an App With Symfony 3,https://www.youtube.com/playlist?list=PLillGF-RfqbZg1_XTHyrn9kHVLy-3ZXLt,"['Free', 'Video', 'Beginner', 'Symfony 3']",2
1220,Symfony,Learn PHP Symfony 4 Hands-On Creating Real World Application,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-symfony-4-hands-on-creating-a-real-world-application,"['Paid', 'Video', 'Symfony 4']",0
1221,Symfony,Up & Running With Symfony 4,https://www.youtube.com/playlist?list=PLillGF-Rfqba-PQBBEf14-fi6LafvvDYS,"['Free', 'Video', 'Beginner']",0
1222,Symfony,"Symfony 1.4, la Guía Definitiva",http://librosweb.es/libro/symfony_1_4,"['Free', 'Book', 'Beginner']",0
1223,TypeScript,TypeScript Quick Start (official docs),https://www.typescriptlang.org/docs/tutorial.html,['Free'],2
1224,TypeScript,TypeScript Basics,https://www.youtube.com/watch?v=YPShu0H3RbM&list=PLqq-6Pq4lTTanfgsbnFzfWUhhAz3tIezU,"['Free', 'Video', 'Beginner']",1
1225,TypeScript,TypeScript Essentials ,https://medium.com/@wittydeveloper/typescript-essentials-b7ae85b0f561,"['Free', 'Beginner']",1
1226,TypeScript,TypeScript Masterclass,https://ultimateangular.com/typescript-masterclass,"['Paid', 'Video', 'Advanced']",1
1227,TypeScript,Pro TypeScript,http://www.apress.com/in/book/9781484232484,"['Paid', 'Book', 'Advanced']",1
1228,Unity,Make a Game - Unity Course,https://www.youtube.com/playlist?list=PLPV2KyIb3jR4u6zeBY77WPj0KuFdmv84g,"['Free', 'Video']",26
1229,Unity,Unity Tutorials,https://www.unity3d.com/learn/tutorials/modules,"['Free', 'Video']",15
1230,Unity,Unity Tutorials,https://noobtuts.com/unity,['Free'],9
1231,Unity,Become a Game Developer/Designer : Complete Master Series,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/become-a-game-designer/,"['Paid', 'Video', 'Beginner']",4
1232,TypeScript,Getting Started with TypeScript,http://blog.teamtreehouse.com/getting-started-typescript,['Free'],8
1233,TypeScript,Learn X in Y minutes where X = TypeScript,https://learnxinyminutes.com/docs/typescript/,['Free'],4
1234,TypeScript,TypeScript Deep Dive,https://basarat.gitbooks.io/typescript/content/docs/getting-started.html,"['Free', 'Book', 'Beginner']",3
1235,TypeScript,TypeScript for Angular Developers ,https://www.youtube.com/playlist?list=PLQtNtS-WfRa-BC3yuZdzmAfVC7i5etLWb,"['Free', 'Beginner']",2
1236,Turtle graphics,Python Game Programming Tutorial: SpaceWar,https://www.youtube.com/playlist?list=PLlEgNdBJEO-muprNCDYiKLZ-Kc3-p8thS,"['Free', 'Video']",0
1237,Turtle graphics,Simple Tic-Tac-Toe Game in Python (Basic Class Version),https://www.youtube.com/playlist?list=PLlEgNdBJEO-m6o4INllCF1FRMS262A5C_,"['Free', 'Video']",0
1238,Turtle graphics,A Simple Python Turtle Graphics Game,https://www.youtube.com/playlist?list=PLlEgNdBJEO-n8FdWb-7f_C4dFC07IY9tb,"['Free', 'Video']",0
1239,Symfony,Symfony 2.4: El Libro Oficial,http://librosweb.es/libro/symfony_2_4,"['Free', 'Book', 'Beginner']",0
1240,Symfony,Introduction to web development with Symfony2,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-web-development-with-symfony2/,"['Paid', 'Video']",0
1241,TypeScript,TypeScript Tutorials,https://www.youtube.com/watch?v=hADI92zCIvE&list=PLYxzS__5yYQkX-95LHG5EDxPj3tVvVmRd&index=1,"['Free', 'Video']",1
1242,Turtle graphics,Python GUI with Tkinter Playlist,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGBwibXFtPtflztSNPGuIB_d,"['Free', 'Video']",0
1243,Symfony,The Symfony Book,http://symfony.com/doc/current/book/index.html,['Free'],10
1244,Unity,Complete C# Unity Developer 3D - Learn to Code Making Games,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unitycourse2/,"['Paid', 'Video', 'Beginner', 'Unity 3D']",3
1245,Unity,Introduction to Game Development (Unity and C#),https://www.youtube.com/playlist?list=PLFt_AvWsXl0fnA91TcmkRyhhixX9CO3Lw,"['Free', 'Video']",3
1246,Unity,Game Academy Courses: Beginner Guide to Game Development with Unity,https://www.bitdegree.org/course/game-academy,"['Free', 'Video', 'Beginner']",2
1247,Unity,Formation Complète Développeur de jeu vidéo - UNITY3D,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unity3d-formation-complete-developpeur-de-jeu-video/,"['Paid', 'Video', 'Beginner', 'Unity 3D']",2
1248,Unity,Jogos 2D para Android com Unity 5 + C# COMPLETO,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/desenvolvimento-de-jogos-2d-para-android-com-unity-5/,"['Paid', 'Video', 'Beginner', 'Unity 3D', 'Unity 5']",2
1249,Unreal Engine,Creating Games For Beginners Using Unreal Engine 4,https://www.youtube.com/playlist?list=PLL0cLF8gjBpqDdMoeid6Vl5roMl6xJQGC,"['Free', 'Video', 'Beginner', 'Unreal Engine 4']",3
1250,Unreal Engine,Unreal Engine (Official Tutorials),https://academy.unrealengine.com,"['Free', 'Video']",2
1251,Unreal Engine,Unreal Engine 4: How to Develop Your First Two Games,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unreale4/,"['Paid', 'Video', 'Beginner', 'Unreal Engine 4']",1
1252,Unreal Engine,Unreal Multiplayer Mastery - Online Game Development In C++,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unrealmultiplayer,"['Paid', 'Video', 'C++']",0
1253,Unreal Engine,UE4 Physics Based Tutorials,https://www.youtube.com/playlist?list=PLEp7216xGGII6tRXPfxbPGPec1VWRWDSO,"['Free', 'Exercises/Practice-programs', 'Video', 'Beginner', 'Unreal Engine 4']",0
1254,Unreal Engine,Learn C++ in Unreal Engine 4 by Making a Powerful Camera,https://benjamin-bouchet.com/tutorial/unreal-engine-4-cpp-camera/,"['Free', 'Exercises/Practice-programs', 'Beginner', 'Unreal Engine 4']",0
1255,Unreal Engine,Introduction to the Unreal Engine 4 Editor (v4.7) ,https://www.youtube.com/playlist?list=PLZlv_N0_O1gasd4IcOe9Cx9wHoBB7rxFl,"['Free', 'Video']",0
1256,Unreal Engine,Getting Started With Unreal Engine 4,http://www.tomlooman.com/getting-started-with-unreal-engine-4/,['Free'],0
1257,Vagrant,Vagrant Essentials : Learn DevOps Using Vagrant,https://www.eduonix.com/courses/Software-Development/vagrant-essentials-learn-devops-using-vagrant,"['Paid', 'Video', 'Advanced']",0
1258,Vagrant, Getting Started With Vagrant,https://www.youtube.com/watch?v=LyIyyFDgO4o,"['Free', 'Video']",0
1259,Vagrant,Crash Course on Vagrant,https://sysadmincasts.com/episodes/42-crash-course-on-vagrant-revised,"['Free', 'Video']",0
1260,Vagrant,Get VAGRANT UP and Running in No Time,https://scotch.io/tutorials/get-vagrant-up-and-running-in-no-time,['Free'],0
1261,Vagrant,Vagrant Quick Start: Virtualized Development Environments,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/vagrant-quick-start,"['Paid', 'Video', 'Beginner']",0
1262,Vagrant, Vagrant Configuration ,https://www.youtube.com/playlist?list=PL2vfKi8eN0j72pmf3IjXhTXMXhm2LYlgz,"['Free', 'Video']",3
1263,Vagrant,Up and Running with Vagrant,https://serversforhackers.com/video/up-and-running-with-vagrant,"['Free', 'Video']",1
1264,Vim, Learn Vim Progressively,http://yannesposito.com/Scratch/en/blog/Learn-Vim-Progressively/,['Free'],15
1265,Vim,Vim Tutorials by Derek Wyatt,http://derekwyatt.org/vim/tutorials/,"['Free', 'Video']",5
1266,Vim,Interactive Vim Tutorial,http://www.openvim.com/,"['Free', 'Beginner']",3
1267,Vim,Learn VIM While Playing a Game,https://vim-adventures.com,"['Paid', 'Beginner']",3
1268,Vagrant,Vagrant Documentation,http://docs.vagrantup.com/v2/,['Free'],0
1269,Vagrant,"Vagrant: What, Why, and How",http://code.tutsplus.com/tutorials/vagrant-what-why-and-how--net-26500,['Free'],0
1270,Vagrant,Vagrant Virtualised Dev Environments,http://nefariousdesigns.co.uk/vagrant-virtualised-dev-environments.html,['Free'],0
1271,Unity,Master en Programación de Videojuegos con Unity 5 y C#,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/master-programacion-de-videojuegos-con-unity-5-y-csharp/,"['Paid', 'Video', 'Beginner', 'Unity 5']",2
1272,Vim,Vimcasts,http://vimcasts.org/episodes/archive/,"['Free', 'Video']",16
1273,WebAssembly,WebAssembly 101: A Developer's First Steps,https://blog.openbloc.fr/webassembly-first-steps,"['Free', 'Beginner']",2
1274,WebAssembly,A Cartoon Intro to WebAssembly,https://hacks.mozilla.org/category/code-cartoons/a-cartoon-intro-to-webassembly/,"['Free', 'Beginner']",2
1275,WebAssembly,WebAssembly: Accessing C C++ Web Applications,https://www.lynda.com/course-tutorials/WebAssembly-Accessing-C-C-Web-Applications/704156-2.html,"['Paid', 'Video', 'Beginner']",0
1276,WebAssembly,Curso de JavaScript do futuro: WebAssembly básico,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aprenda-javascript-com-webassembly,"['Paid', 'Video', 'Beginner']",0
1277,WebAssembly,An Introduction to Web Assembly,https://codelabs.developers.google.com/codelabs/web-assembly-intro,"['Free', 'Exercises/Practice-programs', 'Beginner']",0
1278,WebAssembly,Get Started Using WebAssembly,https://egghead.io/courses/get-started-using-webassembly-wasm,"['Paid', 'Video', 'Beginner']",0
1279,Visual Basic .NET,Visual Basic Fundamentals for Absolute Beginners,https://mva.microsoft.com/en-US/training-courses/visual-basic-fundamentals-for-absolute-beginners-16507,"['Free', 'Video']",15
1280,Visual Basic .NET,Visual Basic Tutorial by TheNewBoston,https://www.youtube.com/playlist?list=PLC601DEA22187BBF1,"['Free', 'Video']",4
1281,Visual Basic .NET,Visual Basic Tutorial by Derek Banas,https://www.youtube.com/playlist?list=PLGLfVvz_LVvTr9wMK6f9lTzOzSX6a6Pk-,"['Free', 'Video']",4
1282,Visual Basic .NET,Introduction to Programming with Visual Basic.Net,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introtovb/,"['Paid', 'Video', 'Beginner']",3
1283,Visual Basic .NET,A Guide To VB.NET Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learning-visual-basic-net/,"['Paid', 'Video', 'Beginner']",3
1284,Vue.js,Vue JS 2 Tutorial,https://www.youtube.com/playlist?list=PL4cUxeGkcC9gQcYgjhBoeQH7wiAyZNrYa,"['Free', 'Video', 'Vue JS 2']",14
1285,Vue.js,Build an App with Vue.js,https://scotch.io/tutorials/build-an-app-with-vue-js-a-lightweight-alternative-to-angularjs,['Free'],6
1286,Vue.js,Intro to Vue.js,https://www.vuemastery.com/courses/intro-to-vue-js/vue-instance,"['Free', 'Exercises/Practice-programs', 'Video', 'Beginner']",5
1287,Vue.js,The Vue.js Master Class,https://vueschool.io/courses/the-vuejs-master-class,"['Paid', 'Advanced']",4
1288,Vue.js,Vue.js 2 - Getting Started,https://www.youtube.com/playlist?list=PL55RiY5tL51p-YU-Uw90qQH419BM4Iz07,"['Free', 'Video']",4
1289,Vim,Vim Config,http://vimconfig.com/,['Free'],2
1290,Vim,Practical Vim: Edit Text at the Speed of Thought,https://www.amazon.com/Practical-Vim-Edit-Speed-Thought/dp/1680501275/?tag=hackr-20,"['Paid', 'Book']",2
1291,Vim,"Introduction to Bash, VIM & Regex",https://frontendmasters.com/courses/bash-vim-regex/,"['Paid', 'Video', 'Beginner']",1
1292,Vim,Scripting the Vim Editor,https://www.ibm.com/developerworks/library/l-vim-script-1/index.html,"['Free', 'Advanced']",1
1293,Vim,Vim Book,http://www.truth.sk/vim/vimbook-OPL.pdf,['Free'],1
1294,WebGL,WebGL Fundamentals,http://webglfundamentals.org/,['Free'],4
1295,WebGL,WebGL - Mozilla Developer Network,https://developer.mozilla.org/en-US/docs/Web/WebGL,['Free'],2
1296,WebGL,An Introduction to WebGL,https://dev.opera.com/articles/introduction-to-webgl-part-1/,['Free'],1
1297,WebGL,Introduction to Computer Graphics,http://math.hws.edu/graphicsbook/index.html,"['Free', 'Book', 'Beginner']",1
1298,WebGL,Introduction to Computer Graphics,http://www.cs.uregina.ca/Links/class-info/315,"['Free', 'Beginner', 'WebGL']",0
1299,Vue.js,Vue.js 2.0 Fundamentals,https://www.youtube.com/playlist?list=PLwAKR305CRO_1yAao-8aZiQnBqJeyng4O,"['Free', 'Video', 'Vue JS 2']",4
1300,Vue.js, Evan You - Modern Frontend with Vue.js - Laracon EU 2016,https://www.youtube.com/watch?v=D_z-RAweP1k,"['Free', 'Video']",3
1301,Vue.js,Vue + Vuex — Getting started,https://medium.com/wdstack/vue-vuex-getting-started-f78c03d9f65,"['Free', 'Beginner', 'Vuex']",2
1302,Vue.js,Advanced Vue Component Design,https://adamwathan.me/advanced-vue-component-design,"['Paid', 'Video', 'Advanced']",0
1303,Vue.js,Learn Vue 2: Step By Step,https://laracasts.com/series/learn-vue-2-step-by-step,"['Free', 'Video']",66
1304,Vue.js,Getting Started with Vue.js,https://vuejs.org/guide/,['Free'],29
1305,WebAssembly,Learn WebAssembly,https://www.packtpub.com/web-development/learn-webassembly,"['Paid', 'Book', 'Beginner']",0
1306,WebAssembly,WebAssembly in Action,https://www.manning.com/books/webassembly-in-action?a_aid=hackrio,"['Paid', 'Book', 'Beginner']",2
1307,Visual Basic .NET,LINQ Tutorial,https://www.tutlane.com/tutorial/linq,"['Free', 'Beginner']",0
1308,WordPress,WordPress Lessons,https://codex.wordpress.org/Getting_Started_with_WordPress,['Free'],18
1309,WordPress,Wordpress for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/wordpress-for-beginners-course/,"['Paid', 'Video', 'Beginner']",4
1310,WordPress,A Beginner’s Guide To Creating A WordPress Website,https://www.smashingmagazine.com/2016/02/beginners-guide-creating-wordpress-website/,['Free'],3
1311,WordPress,Developing a WordPress Theme from Scratch,https://www.taniarascia.com/developing-a-wordpress-theme-from-scratch/,"['Free', 'Beginner']",3
1312,WordPress,Wordpress Child Themes,https://codex.wordpress.org/Child_Themes,"['Free', 'Beginner']",3
1313,WordPress,WordPress Plugin Developer Handbook (official docs),https://developer.wordpress.org/plugins/,['Free'],2
1314,Webpack,Webpack 2: The Complete Developer's Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/webpack-2-the-complete-developers-guide/,"['Paid', 'Video', 'Webpack 2']",3
1315,Webpack,Introduction to Webpack,http://webpack.github.io/docs/tutorials/getting-started/,['Free'],3
1316,Webpack,Webpack 4: Beyond the Basics,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/webpack-beyond-the-basics/learn/v4,"['Paid', 'Video', 'Advanced', 'Webpack', 'Webpack 4']",2
1317,Webpack,Webpack with React: An in-depth Tutorial,https://medium.freecodecamp.org/learn-webpack-for-react-a36d4cac5060,"['Free', 'Beginner', 'React']",2
1318,Webpack,Learn Webpack 2 from Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-webpack-2-from-scratch/,"['Free', 'Video', 'Beginner', 'Webpack 2']",1
1319,Webpack,Using Webpack for Production JavaScript Applications,https://egghead.io/courses/using-webpack-for-production-javascript-applications,"['Paid', 'Video', 'Webpack 2']",1
1320,Webpack,Webpack 2 Deep Dive,https://frontendmasters.com/courses/webpack/,"['Paid', 'Video', 'Beginner']",1
1321,Webpack,Webpack: An Introduction,https://angular.io/docs/ts/latest/guide/webpack.html,['Free'],1
1322,Webpack,Learn Webpack,http://survivejs.com/webpack/introduction/,['Free'],1
1323,Website Performance,Web Performance in Action,https://www.manning.com/books/web-performance-in-action?a_aid=hackrio,"['Paid', 'Book', 'Advanced']",0
1324,Website Performance,Optimizing Performance - Google Developers,https://developers.google.com/web/fundamentals/performance/,['Free'],6
1325,Website Performance,PageSpeed Insights Rules,https://developers.google.com/speed/docs/insights/rules,['Free'],1
1326,Website Performance,14 Rules for Faster-Loading Web Sites,http://stevesouders.com/hpws/rules.php,['Free'],1
1327,Website Performance, Make the Web Faster,https://developers.google.com/speed/,['Free'],1
1328,Windows Server Administration,Windows Server 2012 System Administration,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/systems-administration-101-active-directory/,"['Paid', 'Video']",2
1329,Windows Server Administration,Introduction to Server Administration,https://www.simpliv.com/windowsserver/introduction-to-server-administration,"['Paid', 'Video', 'Beginner']",1
1330,Windows Server Administration,Microsoft Windows Server 2016 Training for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/windows-server-2016,"['Paid', 'Video', 'Beginner']",1
